Site_Code,Country,City,Latitude,Longitude,Elevation_meters,Start_Year_local,Start_Month_local,Start_Day_local,Start_hour_local,End_Year_local,End_Month_local,End_Day_local,End_hour_local,Hours_sampled,Parameter_Code,Parameter_Name,Value,Units,Method_Code,Collection_Description,Analysis_Description,Conditions
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,16,9,2014,11,25,9,24,28801,Sodium PM2.5,0.26,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,25,9,2014,12,4,9,24,28801,Sodium PM2.5,0.41,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,2,9,2014,10,11,9,24,28403,Phosphate PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,11,9,2014,10,20,9,24,28403,Phosphate PM2.5,0.2,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,20,9,2014,10,29,9,24,28403,Phosphate PM2.5,0.33,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,29,9,2014,11,7,9,24,28403,Phosphate PM2.5,0.07,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,7,9,2014,11,16,9,24,28403,Phosphate PM2.5,0.22,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,16,9,2014,11,25,9,24,28403,Phosphate PM2.5,0.18,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,25,9,2014,12,4,9,24,28403,Phosphate PM2.5,0.29,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,2,9,2014,10,11,9,24,28404,Nirite PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,11,9,2014,10,20,9,24,28404,Nirite PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,20,9,2014,10,29,9,24,28404,Nirite PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,29,9,2014,11,7,9,24,28404,Nirite PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,7,9,2014,11,16,9,24,28404,Nirite PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,16,9,2014,11,25,9,24,28404,Nirite PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,25,9,2014,12,4,9,24,28404,Nirite PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,2,9,2014,10,11,9,24,28405,Bromide PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,11,9,2014,10,20,9,24,28405,Bromide PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,20,9,2014,10,29,9,24,28405,Bromide PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,29,9,2014,11,7,9,24,28405,Bromide PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,7,9,2014,11,16,9,24,28405,Bromide PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,16,9,2014,11,25,9,24,28405,Bromide PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,25,9,2014,12,4,9,24,28405,Bromide PM2.5,0,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,2,9,2014,10,11,9,24,28803,Potassium PM2.5,0.11,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,11,9,2014,10,20,9,24,28803,Potassium PM2.5,0.17,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,20,9,2014,10,29,9,24,28803,Potassium PM2.5,0.15,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,29,9,2014,11,7,9,24,28803,Potassium PM2.5,0.1,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,7,9,2014,11,16,9,24,28803,Potassium PM2.5,0.14,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,16,9,2014,11,25,9,24,28803,Potassium PM2.5,0.13,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,25,9,2014,12,4,9,24,28803,Potassium PM2.5,0.15,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,2,9,2014,10,11,9,24,28804,Magnesium PM2.5,0.03,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,11,9,2014,10,20,9,24,28804,Magnesium PM2.5,0.04,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,20,9,2014,10,29,9,24,28804,Magnesium PM2.5,0.03,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,29,9,2014,11,7,9,24,28804,Magnesium PM2.5,0.02,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,7,9,2014,11,16,9,24,28804,Magnesium PM2.5,0.03,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,16,9,2014,11,25,9,24,28804,Magnesium PM2.5,0.03,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,25,9,2014,12,4,9,24,28804,Magnesium PM2.5,0.04,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,2,9,2014,10,11,9,24,28805,Calcium PM2.5,0.24,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,11,9,2014,10,20,9,24,28805,Calcium PM2.5,0.41,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,20,9,2014,10,29,9,24,28805,Calcium PM2.5,0.58,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,29,9,2014,11,7,9,24,28805,Calcium PM2.5,0.19,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,7,9,2014,11,16,9,24,28805,Calcium PM2.5,0.29,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,16,9,2014,11,25,9,24,28805,Calcium PM2.5,0.35,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,25,9,2014,12,4,9,24,28805,Calcium PM2.5,0.3,Micrograms per cubic meter,312,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,Ion Chromatography,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,2,9,2014,10,11,9,24,28901,Lithium PM2.5,0.0004,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,11,9,2014,10,20,9,24,28901,Lithium PM2.5,0.0002,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,20,9,2014,10,29,9,24,28901,Lithium PM2.5,0.0001,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,29,9,2014,11,7,9,24,28901,Lithium PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,7,9,2014,11,16,9,24,28901,Lithium PM2.5,0.0001,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,16,9,2014,11,25,9,24,28901,Lithium PM2.5,0.0002,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,25,9,2014,12,4,9,24,28901,Lithium PM2.5,0.0001,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,2,9,2014,10,11,9,24,28804,Magnesium PM2.5,0.0205,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,11,9,2014,10,20,9,24,28804,Magnesium PM2.5,0.0333,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,20,9,2014,10,29,9,24,28804,Magnesium PM2.5,0.0331,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,29,9,2014,11,7,9,24,28804,Magnesium PM2.5,0.0172,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,7,9,2014,11,16,9,24,28804,Magnesium PM2.5,0.0394,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,16,9,2014,11,25,9,24,28804,Magnesium PM2.5,0.0206,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,25,9,2014,12,4,9,24,28804,Magnesium PM2.5,0.0354,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,2,9,2014,10,11,9,24,28902,Aluminum PM2.5,0,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,11,9,2014,10,20,9,24,28902,Aluminum PM2.5,0.119,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,20,9,2014,10,29,9,24,28902,Aluminum PM2.5,0.0588,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,29,9,2014,11,7,9,24,28902,Aluminum PM2.5,0.0188,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,7,9,2014,11,16,9,24,28902,Aluminum PM2.5,0.163,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,16,9,2014,11,25,9,24,28902,Aluminum PM2.5,0.0732,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,25,9,2014,12,4,9,24,28902,Aluminum PM2.5,0.073,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,2,9,2014,10,11,9,24,28903,Phosphorus PM2.5,0.008,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,11,9,2014,10,20,9,24,28903,Phosphorus PM2.5,0.0446,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,20,9,2014,10,29,9,24,28903,Phosphorus PM2.5,0.0847,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,29,9,2014,11,7,9,24,28903,Phosphorus PM2.5,0.0172,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,7,9,2014,11,16,9,24,28903,Phosphorus PM2.5,0.0824,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,16,9,2014,11,25,9,24,28903,Phosphorus PM2.5,0.0659,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,25,9,2014,12,4,9,24,28903,Phosphorus PM2.5,0.0827,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,2,9,2014,10,11,9,24,28904,Titanium PM2.5,0.001,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,11,9,2014,10,20,9,24,28904,Titanium PM2.5,0.0028,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,20,9,2014,10,29,9,24,28904,Titanium PM2.5,0.0032,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,29,9,2014,11,7,9,24,28904,Titanium PM2.5,0.0017,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,7,9,2014,11,16,9,24,28904,Titanium PM2.5,0.0053,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,16,9,2014,11,25,9,24,28904,Titanium PM2.5,0.0021,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,25,9,2014,12,4,9,24,28904,Titanium PM2.5,0.0024,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,2,9,2014,10,11,9,24,28905,Vanadium PM2.5,0.0016,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,11,9,2014,10,20,9,24,28905,Vanadium PM2.5,0.0013,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,20,9,2014,10,29,9,24,28905,Vanadium PM2.5,0.0114,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,29,9,2014,11,7,9,24,28905,Vanadium PM2.5,0.0009,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,7,9,2014,11,16,9,24,28905,Vanadium PM2.5,0.001,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,16,9,2014,11,25,9,24,28905,Vanadium PM2.5,0.0007,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,25,9,2014,12,4,9,24,28905,Vanadium PM2.5,0.0005,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,2,9,2014,10,11,9,24,28906,Chromium PM2.5,0.0007,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,11,9,2014,10,20,9,24,28906,Chromium PM2.5,0.0008,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,20,9,2014,10,29,9,24,28906,Chromium PM2.5,0.0006,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,29,9,2014,11,7,9,24,28906,Chromium PM2.5,0.0004,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,7,9,2014,11,16,9,24,28906,Chromium PM2.5,0.001,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,16,9,2014,11,25,9,24,28906,Chromium PM2.5,0.0143,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,11,25,9,2014,12,4,9,24,28906,Chromium PM2.5,0.0007,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,2,9,2014,10,11,9,24,28907,Manganese PM2.5,0.0021,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,11,9,2014,10,20,9,24,28907,Manganese PM2.5,0.0027,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
ARCB,Argentina,BuenosAires,-34.5554,-58.5064,26,2014,10,20,9,2014,10,29,9,24,28907,Manganese PM2.5,0.0033,Micrograms per cubic meter,412,AirPhoton SS4i Cascade Impaction Sampler and 25mm mesh Teflon filter,ICP-MS,Ambient local
